date,open,high,low,close,volume,target
2022-01-01,47190.56,47950.0,46722.08,47095.67,468.152221,1.0000681591322513
2022-01-02,47087.56,47992.0,46668.46,47098.88,443.889422,0.9799511156103925
2022-01-03,47102.58,47568.95,45700.83,46154.6,783.384691,1.0034715932973095
2022-01-04,46153.0,47527.78,45547.55,46314.83,850.111475,0.9295435177026451
2022-01-05,46303.77,47066.7,42460.0,43051.65,1882.128273,0.9720101320158461
2022-01-06,43061.81,43588.75,40957.53,41846.64,1166.578757,1.0031677573157605
2022-01-07,41842.24,42758.62,40618.07,41979.2,1155.400932,0.9948786541906468
2022-01-08,41975.42,42317.98,40500.0,41764.21,1046.241144,1.0064914432716434
2022-01-09,41767.53,42799.57,41200.02,42035.32,625.424101,1.0019269509545783
2022-01-10,42036.19,42394.19,39648.0,42116.32,1845.296197,1.0142455466194578
2022-01-11,42114.04,43123.93,41278.35,42716.29,955.261985,1.0230265783849675
2022-01-12,42725.68,44344.9,42483.94,43699.9,805.675808,0.9822711264785503
2022-01-13,43700.28,44443.98,42328.87,42925.15,907.780937,1.0020111752667142
2022-01-14,42918.83,43466.46,41775.37,43011.48,814.671455,0.9993627282762648
2022-01-15,43017.4,43828.92,42583.22,42984.07,506.49202,0.9931097729926459
2022-01-16,42980.16,43500.58,42356.09,42687.9,424.308617,0.9870059197102692
2022-01-17,42699.64,42981.89,41560.87,42133.21,502.989822,0.9914414306434284
2022-01-18,42128.58,42683.51,41289.0,41772.61,713.969584,1.0031580502152009
2022-01-19,41785.29,42579.07,41157.84,41904.53,952.102386,0.9286337300525743
2022-01-20,41905.29,43506.83,38240.27,38913.96,1932.446179,0.9186459049657244
2022-01-21,38921.99,39291.1,35427.64,35748.15,2331.879032,0.9918076879502855
2022-01-22,35747.5,36179.48,34035.0,35455.29,2053.245074,0.9928972517218163
2022-01-23,35455.77,36518.24,34613.42,35203.46,1323.120097,1.0248734073298476
2022-01-24,35194.26,37569.72,32946.89,36079.09,2839.002488,1.0430351763306671
2022-01-25,36068.33,37997.03,35714.9,37631.76,1623.059634,0.9565104050408484
2022-01-26,37631.08,38941.17,35543.39,35995.17,1964.482808,1.0337561956229129
2022-01-27,35989.98,37470.31,35538.87,37210.23,1193.308829,1.0124186278880833
2022-01-28,37223.53,38041.21,36170.53,37672.33,1013.905687,1.0126376574000067
2022-01-29,37680.0,38731.67,37326.62,38148.42,690.310575,0.9704768899996384
2022-01-30,38148.33,38379.31,36647.99,37022.16,596.756204,1.0390020463419745
2022-01-31,37019.73,38756.97,36826.75,38466.1,964.833568,0.9991249437816676
2022-02-01,38472.44,39309.84,38025.31,38432.44,1129.826053,0.9632406893759543
2022-02-02,38428.51,38790.94,36601.75,37019.69,941.805378,1.014576837353311
2022-02-03,37024.23,37709.14,36262.39,37559.32,729.715871,1.10649686948539
2022-02-04,37571.11,41957.28,37319.29,41559.27,1382.147131,1.0010560820726642
2022-02-05,41553.79,41929.78,40962.34,41603.16,471.590878,1.028983615667656
2022-02-06,41603.04,43026.31,41141.25,42808.97,693.580041,1.0493718956564477
2022-02-07,42845.91,45076.86,42273.54,44922.53,1075.29236,0.9712476122782934
2022-02-08,44915.54,45520.37,42707.16,43630.9,1262.684811,1.0063629216908199
2022-02-09,43624.61,44848.48,43226.82,43908.52,698.339978,0.9760627322442206
2022-02-10,43920.64,45851.22,42534.8,42857.47,1482.445413,0.9867061681429166
2022-02-11,42870.57,43975.63,41980.01,42287.73,859.906381,1.0001385744753855
2022-02-12,42301.15,43049.5,41753.43,42293.59,414.428426,0.9883731790089232
2022-02-13,42295.45,42782.0,41560.0,41801.85,408.836373,1.0430083836002475
2022-02-14,41794.7,43799.22,41755.53,43599.68,708.082073,1.0111578800578354
2022-02-15,43594.31,44775.12,43551.97,44086.16,643.75953,0.9899746314943283
2022-02-16,44080.26,44394.97,43331.71,43644.18,605.265661,0.9315846923919753
2022-02-17,43642.14,44046.03,40075.37,40658.25,1166.717533,0.9903643172049954
2022-02-18,40642.9,41126.49,39454.41,40266.48,664.2047,0.9779106591884862
2022-02-19,40269.12,40469.58,39308.33,39377.02,341.226104,0.9967178826635434
2022-02-20,39370.59,39499.99,38006.12,39247.78,640.556484,0.9368147701602486
2022-02-21,39245.44,39377.77,36373.73,36767.9,1474.165083,1.0333138416934335
2022-02-22,36742.61,38445.03,36546.21,37992.78,882.321697,0.9129708328792998
2022-02-23,37996.86,39269.22,34317.34,34686.3,1266.537923,1.1089669408383136
2022-02-24,34686.3,39700.0,34397.35,38465.96,1746.053067,1.0150561691427953
2022-02-25,38466.03,40296.05,38012.92,39045.11,983.435303,0.9888283065408191
2022-02-26,39037.7,39694.97,38212.43,38608.91,447.119922,0.9800683313773945
2022-02-27,38598.55,39884.49,37010.72,37839.37,671.71943,1.142438417975775
2022-02-28,37852.38,44259.41,37475.03,43229.15,1412.459176,1.024386553980358
2022-03-01,43224.42,45000.0,42815.84,44283.36,1122.467779,0.978965236603546
2022-03-02,44302.03,45321.42,43236.53,43351.87,844.934097,0.9545525948476963
2022-03-03,43343.07,44103.62,41071.0,41381.64,987.526989,0.9429534450543767
2022-03-04,41379.2,41907.21,38568.18,39020.96,1069.260188,1.0124251171677991
2022-03-05,39019.55,39720.38,38816.74,39505.8,400.495882,0.9626059970940974
2022-03-06,39506.49,39619.98,37577.62,38028.52,661.143065,1.0088062853879143
2022-03-07,38025.81,39552.31,37166.01,38363.41,1052.591573,1.0821295604327144
2022-03-08,38358.49,41883.58,38008.27,41514.18,1252.461647,0.9447152755998072
2022-03-09,41521.53,42590.08,38900.0,39219.08,1364.981479,0.9891162668782644
2022-03-10,39235.64,40301.73,38200.2,38792.23,1181.691366,1.0096802890681973
2022-03-11,38784.61,40250.0,38316.0,39167.75,831.507763,0.9985092327233502
2022-03-12,39172.76,39439.78,38666.67,39109.36,301.549334,0.9849557752926664
2022-03-13,39126.46,39198.04,37572.51,38520.99,576.983541,1.0068232929631353
2022-03-14,38524.89,39917.89,38422.55,38783.83,748.12453,1.0087943867328215
2022-03-15,38781.41,41700.0,38139.49,39124.91,1267.403143,1.0571211537611203
2022-03-16,39123.78,41477.14,38994.21,41359.77,1416.657713,0.9826534335176429
2022-03-17,41338.39,41479.42,40279.94,40642.32,532.547277,1.029106360069996
2022-03-18,40643.53,42364.12,40174.08,41825.27,709.36359,1.0011294607303194
2022-03-19,41826.79,42417.0,41570.01,41872.51,384.773382,0.9766142512115944
2022-03-20,41879.19,42033.19,40509.08,40893.29,516.307215,1.0515507556374164
2022-03-21,40887.01,43347.0,40761.58,43001.37,853.071637,0.9752724157393124
2022-03-22,43001.36,43220.9,41768.85,41938.05,827.151998,1.0234748635189284
2022-03-23,41969.42,43288.22,41814.58,42922.54,847.284152,1.0277823726182094
2022-03-24,42922.54,44422.34,42610.84,44115.03,796.889511,1.0069987484990943
2022-03-25,44117.62,45112.84,43596.62,44423.78,554.873297,1.0039251499984918
2022-03-26,44428.97,44951.37,44166.92,44598.15,269.370687,1.0570918300422774
2022-03-27,44599.91,47623.0,44445.55,47144.34,804.344856,1.0101231664288863
2022-03-28,47137.15,48223.41,46770.45,47621.59,847.692272,0.9922459539885167
2022-03-29,47627.09,48109.83,46548.76,47252.33,567.038334,0.9954002268247937
2022-03-30,47251.28,47719.21,46849.99,47034.98,484.801751,0.9496362069251438
2022-03-31,47031.64,47631.47,44244.26,44666.12,844.465993,1.0422946967410647
2022-04-01,44664.21,47221.58,44588.13,46555.26,629.246392,0.9962055845032334
2022-04-02,46560.29,46954.67,45550.81,46378.61,461.042445,0.9938018841013131
2022-04-03,46381.7,47468.61,45768.46,46091.15,570.232042,1.0148451492314685
2022-04-04,46092.99,46899.0,45126.58,46775.38,644.176869,0.9693454120522378
2022-04-05,46768.34,47196.13,44419.86,45341.5,862.482322,0.9573196740293108
2022-04-06,45350.88,45516.04,42737.09,43406.31,992.126322,1.0032345527643332
2022-04-07,43393.23,43902.31,43033.82,43546.71,548.248638,0.9739849462795237
2022-04-08,43549.84,43983.5,42113.47,42413.84,798.860327,1.0082289177306276
2022-04-09,42442.29,42904.32,42195.48,42762.86,208.513808,0.9882837583828583
2022-04-10,42757.45,43426.23,41770.87,42261.84,608.577313,0.9445024163642664
2022-04-11,42270.64,42367.65,39215.26,39916.41,1308.542007,1.005383500169479
2022-04-12,39925.94,40700.99,39263.15,40131.3,1227.543204,1.0290538806368095
2022-04-13,40139.0,41570.02,39627.11,41297.27,1116.941681,0.9713114208275754
2022-04-14,41297.22,41363.27,39572.24,40112.51,656.928988,1.0108631945495308
2022-04-15,40114.0,40861.77,39954.45,40548.26,546.807225,0.9935570601549857
2022-04-16,40544.92,40700.0,40005.67,40287.01,322.944471,0.9639658043622498
2022-04-17,40299.7,40607.0,38698.8,38835.3,693.391581,1.0522207888184203
2022-04-18,38830.29,41269.84,38541.31,40863.31,1174.704948,1.0120932445266917
2022-04-19,40874.23,41800.0,40568.67,41357.48,524.31559,1.0063836094462233
2022-04-20,41357.48,42205.43,40900.0,41621.49,751.20176,0.9762757171835993
2022-04-21,41621.49,42984.15,39771.6,40634.05,1164.786881,0.9731323852778642
2022-04-22,40638.22,40799.14,39172.34,39542.31,765.828943,1.0046183442494887
2022-04-23,39535.74,39984.61,39338.25,39724.93,307.472439,0.985508344508096
2022-04-24,39715.13,39948.83,38694.49,39149.25,696.074172,1.036109248580752
2022-04-25,39153.57,40777.75,38208.21,40562.9,1229.509078,0.9468775654600632
2022-04-26,40570.52,40804.22,37700.0,38408.1,1282.791621,1.0257922157044999
2022-04-27,38404.7,39700.0,38366.6,39398.73,926.539363,1.0036904742868613
2022-04-28,39398.17,40379.84,38869.44,39544.13,929.715552,0.9751386615409166
2022-04-29,39540.24,39630.88,38172.21,38561.01,731.90828,0.9845190776901331
2022-04-30,38568.19,38780.87,37396.09,37964.05,517.99151,1.026931267870525
2022-05-01,37971.35,39121.71,37684.19,38986.47,548.832114,0.9873020050289241
2022-05-02,38978.38,39162.85,38037.28,38491.42,760.12401,0.9868744774809555
2022-05-03,38494.6,38641.84,37517.66,37986.2,618.481216,1.0461978297381682
2022-05-04,37985.03,40020.0,37964.61,39741.08,931.876794,0.9165676926746832
2022-05-05,39742.64,39838.15,35605.89,36425.39,1522.981183,0.9806483883906253
2022-05-06,36424.11,36538.04,35253.47,35720.5,1046.605855,0.9627925141025462
2022-05-07,35738.14,36128.72,34202.0,34391.43,836.709588,0.9778898405794699
2022-05-08,34393.54,34932.14,33271.73,33631.03,1012.694368,0.9282585160192834
2022-05-09,33637.31,33765.97,29735.97,31218.29,3850.732284,0.9995262392655074
2022-05-10,31213.97,32640.49,30160.84,31203.5,3447.659023,0.8860384251766629
2022-05-11,31207.79,32126.51,26991.0,27647.5,5592.431365,1.0986704041956779
2022-05-12,27640.54,30716.22,25455.46,30375.49,3425.552947,0.9644516022622186
2022-05-13,30380.61,30980.0,29150.0,29295.69,1588.624046,1.0090245356910863
2022-05-14,29299.98,30290.64,28577.93,29560.07,784.677598,1.0248206448766868
2022-05-15,29571.49,31415.48,29455.2,30293.77,1188.858761,1.0016953980967045
2022-05-16,30292.25,30470.0,29050.01,30345.13,1583.792585,0.981953282124677
2022-05-17,30338.89,30733.0,29421.8,29797.5,1297.84626,0.9753519590569678
