date,open,high,low,close,volume,target
2022-05-09,2461.22,2468.56,2150.0,2344.88,34664.7063,1.003108901095152
2022-05-10,2343.81,2456.8,2259.51,2352.17,35208.70396,0.8042318369845717
2022-05-11,2352.87,2453.11,1824.0,1891.69,57089.05052,1.1016657063260895
2022-05-12,1892.65,2222.0,1703.41,2084.01,39570.00451,0.9691604166966569
2022-05-13,2083.84,2145.29,1995.59,2019.74,14492.01375,0.995781635259984
2022-05-14,2018.66,2076.2,1946.74,2011.22,8199.65521,1.0287288312566503
2022-05-15,2012.33,2163.0,2002.89,2069.0,10407.06709,1.002334461092315
2022-05-16,2069.0,2080.97,1976.05,2073.83,16207.33318,0.9797235067483835
2022-05-17,2073.93,2120.39,2005.25,2031.78,13352.50825,0.9574264930258197
2022-05-18,2030.25,2050.8,1900.61,1945.28,14821.62936,1.0377426385918738
2022-05-19,1945.73,2051.0,1911.83,2018.7,12687.46658,0.9724278000693515
2022-05-20,2016.34,2062.5,1920.11,1963.04,11503.40538,1.0004482842937485
2022-05-21,1963.0,1988.21,1953.61,1963.92,4357.10076,1.0313352886064606
2022-05-22,1963.92,2055.4,1963.72,2025.46,7721.6525,0.9802267139316501
2022-05-23,2026.11,2087.03,1953.2,1985.41,10366.8339,1.0094287829717792
2022-05-24,1985.61,2019.99,1910.0,2004.13,10441.29151,0.965955302300749
2022-05-25,2003.7,2009.52,1931.24,1935.9,10222.20622,0.9005268867193552
2022-05-26,1937.67,1944.03,1726.03,1743.33,32482.80696,1.009969426327775
2022-05-27,1742.27,1820.52,1703.99,1760.71,24892.09165,1.0074401803817779
2022-05-28,1760.21,1807.49,1747.32,1773.81,10937.95956,1.0556598508295703
2022-05-29,1773.02,1888.0,1771.72,1872.54,12317.96135,1.0585621668963012
2022-05-30,1873.0,2014.76,1870.85,1982.2,20188.72434,0.9751790939360306
2022-05-31,1983.44,1998.48,1912.39,1933.0,15514.19418,0.9383859286083808
2022-06-01,1932.87,1971.63,1761.89,1813.9,18164.43618,1.0007607916643695
2022-06-02,1815.64,1851.55,1780.33,1815.28,12550.7036,0.9735577982460006
2022-06-03,1814.61,1826.82,1735.8,1767.28,14278.07889,1.0126182608302023
2022-06-04,1767.18,1814.13,1755.36,1789.58,4421.50261,1.0503693604085875
2022-06-05,1789.29,1882.0,1771.76,1879.72,6855.76137,0.9323569467793075
2022-06-06,1878.74,1917.93,1724.77,1752.57,15242.00648,1.0193601396805834
2022-06-07,1752.84,1873.11,1734.83,1786.5,12498.98005,1.0056199272320179
2022-06-08,1786.66,1837.17,1770.45,1796.54,7629.51067,0.9972725349839136
2022-06-09,1797.5,1831.46,1743.87,1791.64,7739.69881,0.9354669464847848
2022-06-10,1791.54,1799.09,1652.7,1676.02,14381.22948,0.8658965883462011
2022-06-11,1676.55,1678.32,1444.52,1451.26,21651.77759,0.9288824883204939
2022-06-12,1451.29,1544.5,1302.93,1348.05,30681.86024,0.8566670375727903
2022-06-13,1348.67,1366.38,1074.85,1154.83,71666.41604,0.9830278049583057
2022-06-14,1155.46,1265.73,1120.41,1135.23,43241.06474,1.0487654484113351
2022-06-15,1137.07,1257.48,1013.0,1190.59,59966.38889,0.9110189065925299
2022-06-16,1191.1,1203.33,1050.0,1084.65,24886.99885,0.9951412898169917
2022-06-17,1085.19,1116.64,1062.28,1079.38,12955.32402,0.8954029164890955
2022-06-18,1079.3,1081.89,876.54,966.48,47000.83847,1.1048443837430675
2022-06-19,966.49,1157.56,935.0,1067.81,40146.39298,1.0573697567919387
2022-06-20,1067.93,1168.36,1058.73,1129.07,29423.27456,0.9726677708202327
2022-06-21,1129.33,1192.13,1084.64,1098.21,23883.9835,0.9889729650977499
2022-06-22,1098.07,1123.44,1042.52,1086.1,28295.24833,1.0571770555197497
2022-06-23,1086.34,1167.68,1081.13,1148.2,33563.4528,1.062759101201881
2022-06-24,1147.24,1244.62,1130.03,1220.26,27245.21298,1.013292249192795
2022-06-25,1220.35,1255.0,1179.25,1236.48,16114.57049,0.9882408126293997
2022-06-26,1236.73,1280.57,1193.99,1221.94,22017.73862,0.9700721803034518
2022-06-27,1222.81,1237.87,1160.08,1185.37,18961.75942,0.9686258299096486
2022-06-28,1185.45,1235.88,1131.53,1148.18,22427.35344,0.9496420421885069
2022-06-29,1148.29,1151.0,1075.74,1090.36,28609.88791,0.9616915514142118
2022-06-30,1090.57,1119.21,996.67,1048.59,39800.71691,0.9957275961052461
2022-07-01,1049.02,1091.02,1031.85,1044.11,30301.85554,1.0252272270163107
2022-07-02,1043.89,1077.45,1026.25,1070.45,19632.68257,0.984800784716708
2022-07-03,1071.0,1086.28,1039.99,1054.18,15019.4171,1.090420990722647
2022-07-04,1054.27,1161.63,1044.15,1149.5,24729.39344,0.9845672031317965
2022-07-05,1149.83,1172.61,1076.4,1131.76,31224.05458,1.0343005584222802
2022-07-06,1131.25,1203.09,1119.07,1170.58,25880.18277,1.070768337063678
2022-07-07,1170.53,1276.0,1162.06,1253.42,24518.01101,0.9709434985878636
2022-07-08,1252.63,1255.86,1192.19,1217.0,23138.74817,0.9789153656532457
2022-07-09,1216.78,1233.3,1181.7,1191.34,11849.9618,0.9643090973189854
2022-07-10,1191.37,1194.54,1142.51,1148.82,11419.80791,0.9465451506763463
2022-07-11,1148.52,1160.43,1080.67,1087.41,15686.71079,0.9662224919763475
2022-07-12,1087.25,1092.0,1032.32,1050.68,18895.04991,1.052328016141927
2022-07-13,1050.68,1125.53,1005.2,1105.66,30853.91854,1.0780800607781778
2022-07-14,1105.19,1221.87,1071.61,1191.99,27128.6292,1.024815644426547
2022-07-15,1192.92,1286.92,1189.88,1221.57,25373.4146,1.1056754831896658
2022-07-16,1222.0,1422.77,1191.59,1350.66,28334.112,1.0457109857403049
2022-07-17,1351.2,1420.34,1318.91,1412.4,24590.88,1.0761469838572641
2022-07-18,1412.78,1629.59,1408.65,1519.95,64239.3778,1.0273430047041021
2022-07-19,1519.83,1589.73,1500.27,1561.51,49497.44433,0.9510858079679285
2022-07-20,1561.78,1620.82,1464.06,1485.13,51081.08325,1.0573013810238834
2022-07-21,1484.8,1605.8,1471.14,1570.23,33525.12087,1.0106417531189698
2022-07-22,1569.49,1645.43,1516.88,1586.94,36503.57547,0.9840447653975575
2022-07-23,1587.48,1594.93,1488.53,1561.62,28231.06637,0.9751924283756613
2022-07-24,1561.69,1663.79,1497.48,1522.88,34737.58548,0.9375722315612522
