date,open,high,low,close,volume,target
2022-12-05,0.9369,0.9449,0.9002,0.9081,3430535.3,0.9958154388283228
2022-12-06,0.9078,0.9194,0.8965,0.9043,2488863.3,0.9848501603450182
2022-12-07,0.9035,0.9049,0.871,0.8906,3278549.0,1.0368291039748485
2022-12-08,0.8898,0.931,0.8875,0.9234,2886465.5,0.9799653454624215
2022-12-09,0.9228,0.9345,0.9019,0.9049,2397045.3,1.0085092275389544
2022-12-10,0.9042,0.9165,0.9006,0.9126,834861.2,0.9717291255752795
2022-12-11,0.9133,0.9148,0.8703,0.8868,2498575.4,1.0143211547135769
2022-12-12,0.8868,0.9137,0.8798,0.8995,2264064.6,1.0232351306281269
2022-12-13,0.8996,0.9414,0.88,0.9204,6358109.3,0.9772924815297697
2022-12-14,0.9206,0.938,0.8852,0.8995,4089355.0,0.9848804891606449
2022-12-15,0.8996,0.9015,0.8723,0.8859,2529135.3,0.9111637882379501
2022-12-16,0.8862,0.8907,0.7816,0.8072,6408414.2,1.0125123885034688
2022-12-17,0.807,0.8262,0.7967,0.8173,2139081.4,0.9799339287899179
2022-12-18,0.8171,0.8236,0.7974,0.8009,1825352.6,0.9962542140092397
2022-12-19,0.8011,0.8069,0.7581,0.7979,4162654.9,0.9937335505702469
2022-12-20,0.7979,0.8088,0.7861,0.7929,2477403.7,0.9952074662630849
2022-12-21,0.7931,0.8,0.7857,0.7891,1508015.562442558,1.014827018121911
2022-12-22,0.7889,0.8068,0.7696,0.8008,3140181.200315564,0.9961288711288712
2022-12-23,0.8008,0.806,0.7921,0.7977,1858040.558129068,0.9976181521875391
2022-12-24,0.7979,0.8006,0.7932,0.7958,660215.9,1.006911284242272
2022-12-25,0.7958,0.804,0.7859,0.8013,1263500.949051597,1.0106077623861225
2022-12-26,0.8013,0.819,0.7979,0.8098,1476467.9,0.9633242775994073
2022-12-27,0.8104,0.819,0.7759,0.7801,1668846.199562503,1.0
2022-12-28,0.7804,0.7943,0.7716,0.7801,1735881.346321437,0.9743622612485578
2022-12-29,0.7789,0.786,0.757,0.7601,2168925.5,0.9915800552558874
2023-01-01,0.7512,0.7622,0.7491,0.7579,715834.2,1.0317983902889563
2023-01-02,0.7572,0.7895,0.7561,0.782,1941680.939598732,1.0251918158567774
2023-01-03,0.7831,0.8092,0.7709,0.8017,2187055.00652556,1.0021204939503556
2023-01-04,0.8015,0.8139,0.7945,0.8034,1276842.95893323,0.9712471994025392
2023-01-05,0.8037,0.8037,0.7781,0.7803,1327212.79184095,1.0267845700371652
2023-01-06,0.7804,0.8108,0.7716,0.8012,2435777.126120302,1.0017473789316025
2023-01-07,0.8014,0.8085,0.7967,0.8026,1025663.051981269,1.0667829553949664
2023-01-08,0.803,0.865,0.8,0.8562,3898563.757804143,0.9924083158140622
2023-01-09,0.8561,0.8759,0.8319,0.8497,4769719.216766112,1.0057667412027775
2023-01-10,0.85,0.8623,0.8365,0.8546,2419791.823791331,1.0328808799438334
2023-01-11,0.8551,0.9002,0.8447,0.8827,4648897.13522108,1.0297949473207204
2023-01-12,0.8832,0.9236,0.8623,0.909,7272791.752560102,1.0826182618261826
2023-01-13,0.9087,0.9912,0.8955,0.9841,8606451.779200034,0.987907732953968
2023-01-14,0.9846,1.05,0.945,0.9722,9801540.44938363,1.0608928204073238
2023-01-15,0.9733,1.0463,0.9535,1.0314,3961678.006273709,0.9870079503587357
2023-01-16,1.0315,1.0369,0.968,1.018,6104735.950008362,0.9927308447937131
2023-01-17,1.0181,1.0293,0.9926,1.0106,3830805.755783178,0.9356817732040372
2023-01-18,1.0108,1.0186,0.93,0.9456,6641426.20590738,0.9979906937394247
2023-01-19,0.9468,0.9609,0.9169,0.9437,2987012.393297511,1.0767192963865635
2023-01-20,0.9437,1.0397,0.9354,1.0161,4978358.83752749,0.9761834465111702
2023-01-21,1.0164,1.0388,0.9769,0.9919,3653150.480291006,1.0082669623954028
2023-01-22,0.9919,1.0302,0.97482232,1.0001,3970408.85231352,1.0092990700929907
2023-01-23,1.0003,1.012,0.9765,1.0094,4127355.598492262,0.9522488607093322
2023-01-24,1.0097,1.0388,0.9331,0.9612,6275579.536112381,1.0460882230545152
2023-01-25,0.9611,1.0177,0.9418,1.0055,3826411.63667542,1.1033316757831924
2023-01-26,1.0063,1.1273,0.9883,1.1094,11049678.114205612,1.0371371912745628
2023-01-27,1.1085,1.1889,1.0696,1.1506,8196978.197644412,0.99869633234834
2023-01-28,1.1507,1.1688,1.0926,1.1491,3406552.358031236,1.0087024627969716
2023-01-29,1.1502,1.2,1.1425,1.1591,3589476.177888234,0.9317573979811924
2023-01-30,1.159,1.1596271,1.0696,1.08,4824645.317401359,1.021388888888889
2023-01-31,1.0792,1.1269,1.0776,1.1031,3216091.018405371,1.120206690236606
2023-02-01,1.1026,1.25,1.0684,1.2357,10454688.943450017,0.958565994982601
2023-02-02,1.2358,1.2566,1.1724,1.1845,5408710.510158464,1.0325875897002954
2023-02-03,1.1843,1.2536,1.1671,1.2231,4267733.619362958,1.021175701087401
2023-02-04,1.2232,1.2832,1.2155,1.249,3660212.372892808,0.9581265012009608
2023-02-05,1.2484,1.2484,1.1868,1.1967,2897016.285117072,1.0214757249101696
2023-02-06,1.13563,1.25517,1.13563,1.2224,2462087.855500994,1.0454024869109948
2023-02-07,1.2237,1.2935,1.211,1.2779,4658688.801562774,0.9865404178730729
2023-02-08,1.2785,1.3498,1.2329,1.2607,7233478.195679756,0.9836598714999604
2023-02-09,1.2605,1.3471,1.2072,1.2401,9504818.408723107,0.9967744536730909
2023-02-10,1.2387,1.313,1.2151,1.2361,6246335.502483544,1.0118113421244235
2023-02-11,1.2365,1.2593,1.2253,1.2507,869592.925507829,0.9706564323978573
2023-02-12,1.2508,1.3026,1.2076,1.214,3706358.159255791,0.9694398682042834
2023-02-13,1.2137,1.2248,1.1374,1.1769,4901711.256471648,1.0540402752995155
2023-02-14,1.1769,1.26,1.1,1.2405,6678896.419811379,1.0997984683595325
2023-02-15,1.24,1.39,1.2325,1.3643,6037825.53717257,1.0333504361210877
2023-02-16,1.3631,1.466,1.3501,1.4098,7311489.747750925,1.0903674280039721
2023-02-17,1.4104,1.5679,1.3992,1.5372,6652550.922871603,0.9904371584699454
2023-02-18,1.5384,1.5483,1.4745,1.5225,1956279.359751549,0.9801642036124795
2023-02-19,1.5222,1.5355,1.4344,1.4923,3222786.285360376,0.9841184748374991
2023-02-20,1.4928,1.5055,1.4535,1.4686,2460412.137387944,0.9257115620318671
2023-02-21,1.4688,1.4798,1.346,1.3595,4858170.450029817,1.0287605737403458
2023-02-22,1.36,1.4194,1.321,1.3986,3954353.702643728,0.9586014586014585
2023-02-23,1.3993,1.4015,1.3342,1.3407,2157824.101565913,0.9346609979861267
2023-02-24,1.3407,1.3543,1.245,1.2531,3281264.069835706,1.0078206048998481
2023-02-25,1.2536,1.2778,1.1977,1.2629,2173976.189065094,0.9953282128434555
2023-02-26,1.2612,1.2998,1.253,1.257,2238950.369912068,0.9766109785202864
2023-02-27,1.2587,1.2876,1.2137,1.2276,2014312.793400694,1.0176767676767677
2023-02-28,1.2296,1.2508,1.1814,1.2493,2170506.254368299,0.9738253421916272
2023-03-01,1.25,1.2624,1.2142,1.2166,1933505.627037067,0.9550386322538221
2023-03-02,1.2167,1.2289,1.1254,1.1619,3452217.99431715,0.9950942421895171
2023-03-03,1.161,1.1794,1.1518,1.1562,1357329.113524093,0.9886697803148246
2023-03-04,1.1551,1.1638,1.0927,1.1431,1378232.310668129,0.9843408275741404
2023-03-05,1.1428,1.1544,1.1162,1.1252,697290.366964069,1.0226626377532884
2023-03-06,1.12643,1.1546,1.115,1.1507,1004172.212281989,0.9762753106804553
2023-03-07,1.1499,1.1686,1.1116,1.1234,2169158.260722755,0.9391881742923268
2023-03-08,1.122,1.135611,1.039076,1.055083995,2420441.079841851,0.9602695186367605
2023-03-09,1.05495,1.13186,0.9762,1.013165,5065831.315812722,1.0426889943888704
2023-03-10,1.0126255,1.09871,0.9443,1.056415995,6378355.29242242,1.0029406076911964
2023-03-11,1.0565,1.0720755,0.9931875,1.0595225,2574496.993764386,1.0745972832101254
2023-03-12,1.0596,1.30354862,1.0467,1.13856,4506540.259972838,1.040722755059022
2023-03-13,1.13851706,1.2952755,1.0957525,1.1849253,4563186.864923397,1.024959126115376
2023-03-14,1.18471,1.3377255,1.1462022,1.2145,5537860.687159969,0.9174223548785508
2023-03-15,1.215,1.286969625,1.076425125,1.11420945,3897175.746615379,1.0486004224789154
2023-03-16,1.1144283,1.242227,1.10885078,1.1683605,2524255.472307529,1.0545161360727275
2023-03-17,1.1683455,1.2688755,1.16172395,1.232055,3192886.004725723,0.9693317262622204
2023-03-18,1.23247,1.25788995,1.1678435,1.19427,1893031.205516995,0.9485221097406784
2023-03-19,1.19416415,1.2221842,1.1233,1.1327915,2811061.043421237,0.9913777645753874
2023-03-20,1.13285,1.2852465,1.101285,1.123024305,2410797.088236161,1.0273526537789404
2023-03-21,1.12303774,1.2724755,1.0615,1.153742,2249559.998914725,0.9607707182368328
2023-03-22,1.154065,1.57839291,1.0556,1.10848153,2654726.564412434,1.0279828478513304
2023-03-23,1.108872415,1.56361394,1.06285305,1.1395,2195864.332251841,0.9733494471259325
2023-03-24,1.1391,1.57108,1.0667,1.109131695,3451239.914690824,0.9756028115308704
2023-03-25,1.10915,1.111971,1.062,1.082072,651067.766699906,1.0131610003770546
2023-03-26,1.0823,1.1203,1.078493055,1.09631315,894453.295575638,0.9539114348851876
2023-03-27,1.0971,1.100389705,1.026,1.04578565,3377491.969157452,1.0592945122167243
2023-03-28,1.045104775,1.109205,1.0402,1.107795,1964377.194996745,1.011045288162521
2023-03-29,1.108102,1.5690895,1.084152645,1.120030915,2823906.314212538,0.9811617565931203
2023-03-30,1.120342,1.2613875,1.0736274,1.0989315,1363614.171148092,1.0196586411436928
2023-03-31,1.0989081,1.25831065,1.074725,1.120535,1103658.741792231,0.9887982615447085
2023-04-01,1.1203925,1.2564,1.0958033,1.10798306,438971.426098479,0.9763373593455482
2023-04-02,1.1079294,1.24963,1.0697,1.081765255,1053666.897526512,1.011032194780558
2023-04-03,1.082406,1.1549555,1.07085,1.0936995,1126185.511825378,1.0590422689230452
2023-04-04,1.09421245,1.175595,1.068950685,1.158274,2310191.737262452,0.9736241165734534
2023-04-05,1.15869958,1.18131,1.09259145,1.1277235,1052939.195863238,0.9876866980248261
2023-04-06,1.1279,1.16825,1.07895185,1.1138375,948906.13538241,0.9957825984490556
2023-04-07,1.11384,1.15734815,1.096762,1.10914,543482.808948786,0.9973628396775881
2023-04-08,1.109437,1.16242926,1.0737345,1.10621502,327011.404277932,0.9879905626304006
2023-04-09,1.10601669,1.1559065,1.084,1.09293,813224.416823409,1.028949704006661
2023-04-10,1.09276705,1.164475,1.0632067,1.12457,1294980.561820342,0.9704710200343243
2023-04-11,1.1243713,1.16965,1.08187916,1.091362595,1317498.963930733,1.0149637023247986
2023-04-12,1.0914,1.152,1.063385925,1.10769342,975439.568167023,1.0674398652652464
2023-04-13,1.1083759,1.1875,1.074,1.182396115,2185472.656828027,0.972826268124198
2023-04-14,1.18221995,1.1963208,1.1382106,1.150266,2130565.476287254,1.0106358007626062
2023-04-15,1.1503734,1.18674435,1.144550435,1.1625,1249430.816287059,1.0076129032258063
2023-04-16,1.1621,1.1896,1.15008625,1.17135,1514373.149531071,0.9906790028599479
2023-04-17,1.1714,1.1865,1.1414975,1.16043185,1455544.987855016,1.0102704437145533
2023-04-18,1.1606,1.187184,1.15853943,1.17235,1088549.359172303,0.9331874866720689
2023-04-19,1.1715,1.1787,1.06755,1.09402235,3719734.903602408,0.9589383617254255
2023-04-20,1.094611065,1.1004139,1.036402485,1.0491,1981346.030109648,0.9745724907063198
2023-04-21,1.0493,1.0565,1.001155435,1.022424,1673816.897538928,0.9985583280517673
2023-04-22,1.0222,1.03118072,1.007262,1.02095,423120.463596643,0.9868037269210048
2023-04-23,1.0216,1.0325,0.9795,1.007477265,1321379.221735071,0.9651830704090381
2023-04-24,1.007635,1.01136795,0.9659,0.9724,1148728.75738866,1.025391078774167
2023-04-25,0.973,1.017235,0.9503476,0.997090285,2157465.518742711,1.0123456372859958
2023-04-26,0.997486035,1.0590032,0.9440055,1.0094,3994717.62668733,1.002245888646721
2023-04-27,1.009687,1.0309,0.979937,1.011667,2084735.378984956,0.9970256616060423
2023-04-28,1.0115905,1.01545,0.98038,1.00865796,2759706.658593154,0.9905910027220723
2023-04-29,1.0084375,1.08770815,0.991494,0.9991675,1206692.30818459,0.98617010160959
2023-04-30,0.999415,1.0784905,0.962019,0.985349115,1439340.847134998,0.9715077990403432
2023-05-01,0.9855272,0.9874,0.9492381,0.95727435,1869175.672580549,1.0163209742327264
2023-05-02,0.9574,0.982798,0.9534304,0.972898,1223609.172936905,1.0275599703154903
2023-05-03,0.972995,1.0536005,0.97,0.99971104,1591164.742111026,0.990558231706634
2023-05-04,1.0001,1.0489599,0.9813,0.990272,420575.08087563,1.0023870209397012
2023-05-05,0.990240755,1.044435325,0.9807,0.9926358,960771.52464161,0.9886257880281973
2023-05-06,0.9924,0.995780595,0.953941365,0.98134535,1346875.671948792,0.9763761554482323
2023-05-07,0.98124835,0.99470935,0.9501,0.9581622,583958.314756288,0.9552381319154524
2023-05-08,0.958,0.9605,0.8882,0.91527307,2213823.447971031,0.9590319313120399
2023-05-09,0.915122275,0.92,0.875,0.8777761,748784.044220186,0.9900520189601882
2023-05-10,0.87808685,0.9054,0.842195,0.869044,1034540.825229068,0.9624065409806637
2023-05-11,0.8689462,0.87027965,0.8263957,0.83637363,1115090.27214611,1.0244869807767611
2023-05-12,0.8363803,0.8766,0.8219,0.856853895,1570206.962429463,0.9956566690987616
2023-05-13,0.856588,0.867029755,0.8405,0.853132295,516046.19740226,1.0181179989206715
2023-05-14,0.853135665,0.875708935,0.8413,0.868589345,1461577.605410422,0.9867973455281104
2023-05-15,0.869124825,0.8773,0.8488205,0.85712166,634338.375272369,1.0041812500689808
2023-05-16,0.85715689,0.86767185,0.835520065,0.8607055,1025220.79785645,1.029188613294559
2023-05-17,0.8606315,0.90079775,0.8466087,0.8858283,1430103.088563898,0.9849148926490607
2023-05-18,0.88577593,0.8912,0.84365,0.872465485,1288160.132359298,0.997756862553709
2023-05-19,0.87238872,0.880649985,0.8634,0.870508425,356169.195151024,1.006762226339165
2023-05-20,0.870639125,0.88006285,0.8645831,0.876395,250104.179446855,0.9714021360231402
2023-05-21,0.87636975,0.87871305,0.844453595,0.851331975,512263.428673596,1.040303930790336
2023-05-22,0.85130031,0.8913515,0.85129969,0.885644,576904.546120332,0.9936440544959374
2023-05-23,0.8861138,5.447455,0.7183603,0.880014895,508345.407365349,0.9895684777017326
2023-05-24,0.88008855,5.4412217,0.8549,0.870835,1080896.710019052,1.0289418891064324
2023-05-25,0.870838325,5.445455,0.870838325,0.89603861,1291179.796015394,1.0291871965204715
2023-05-26,0.89635,5.4520535,0.888,0.922191465,1309236.859980629,1.004743277471127
2023-05-27,0.922235875,0.964932605,0.9132,0.926565675,396003.688421121,1.0027805098650995
2023-05-28,0.9264626,0.955245,0.92,0.929142,667019.889605433,0.9765747323875145
2023-05-29,0.9298796,0.9381,0.9016,0.9073766,458806.723317811,0.9768601041728429
2023-05-30,0.90750585,0.91630515,0.884356,0.88638,576066.262976338,1.0025045691464158
2023-05-31,0.88618,0.898,0.87786,0.8886,679289.823914864,1.0180283592167454
2023-06-01,0.8886,0.9049315,0.8826,0.90462,422550.758457771,0.9925691229466517
2023-06-02,0.9048,0.908673,0.8881,0.89789788,397397.350336169,1.0034933482636132
2023-06-03,0.8978,0.90703625,0.89472855,0.90103455,513785.397687796,0.9835471902825481
2023-06-04,0.9007132,0.9075,0.8824,0.88621,599155.047091588,0.9439072003249793
2023-06-05,0.88609059,0.890331905,0.8256,0.8365,1439159.33220031,0.9797967722653915
2023-06-06,0.8365,0.836786,0.7905,0.8196,3031618.244284654,0.9318023426061494
2023-06-07,0.8195,0.8359,0.7554189,0.7637052,3995094.834203531,1.0086352692112088
2023-06-08,0.7627,0.7886647,0.7567,0.7703,1770686.43306791,0.7808457743736207
2023-06-09,0.7705,0.788626195,0.50667351,0.6014855,3918066.346361914,0.9935684235114561
2023-06-10,0.60215531,0.6299,0.55331057,0.597617,2910980.381249517,1.0551565551180773
2023-06-11,0.59765315,0.6603,0.5967868,0.630579495,1305336.7,1.0176011907903857
2023-06-12,0.630571785,0.65619745,0.62585761,0.641678445,1291850.066525,1.0139813875156738
2023-06-13,0.6411145,0.68,0.62435913,0.65065,612342.3,0.9547683086144625
2023-06-14,0.6503805,0.664,0.60620139,0.62122,38488.983957965,0.9464915810823863
2023-06-15,0.621060055,0.62275,0.5591079,0.5879795,130.0,1.0197195395417697
2023-06-16,0.58817919,0.60317624,0.55728675,0.599574185,0.0,1.0195404593678428
2023-06-17,0.599635,0.63583958,0.59630568,0.61129014,0.0,0.9827223779529635
2023-06-18,0.611455,0.61885085,0.590525965,0.6007285,80.745957973,1.0158691488750742
2023-06-19,0.6002667,0.622243515,0.59491115,0.61026155,8.10678451,1.063663276835973
2023-06-20,0.60996,0.65676825,0.591216545,0.6491128,300.0,1.0769260750981955
2023-06-21,0.6502,0.69942,0.639455,0.6990465,0.0,0.9575996804218317
2023-06-22,0.698743865,0.711335,0.6533745,0.669406705,547.159426656,1.0198128729529234
